name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Federal University of Rio de Janeiro,federal-university-of-rio-de-janeiro,logo/c7c76aed0.png,401-500,Brazil,br,4-6,,0,0,0,9.8,42.2,17.1
Federal University of Rio Grande do Sul,federal-university-of-rio-grande-do-sul,logo/92d197a14.png,401-500,Brazil,br,4-6,,0,0,0,6.1,42.3,16.8
Flinders University,flinders-university,logo/50d276a09.png,401-500,Australia,au,23,,15.4,0,0,8.4,31.7,24.3
Florida International University,florida-international-university,logo/e03b0bdc8.png,401-500,United States,us,115-133,,0,0,7,5.9,32.5,17
Fuzhou University,fuzhou-university,logo/77372849.png,401-500,China,cn,50-71,,0,0,17.1,3.2,34.2,12.9
Georgia State University,georgia-state-university,logo/5dbb5050e.png,401-500,United States,us,115-133,,0,0,9.9,6.4,32.3,17.8
Guangdong University of Technology,guangdong-university-of-technology,logo/47705257.png,401-500,China,cn,50-71,,0,0,17.1,1.4,33.7,12
Hannover Medical School,hannover-medical-school,logo-jpg/8ca7c1eca00.jpg,401-500,Germany,de,25-30,,0,0,12.1,9.1,29.8,13.2
Harbin Engineering University,harbin-engineering-university,logo/86980791.png,401-500,China,cn,50-71,,0,0,14,3.2,33.7,13.8
Hefei University of Technology,hefei-university-of-technology,logo/55155531.png,401-500,China,cn,50-71,,0,0,9.9,0,36.5,12
Istanbul University,istanbul-university,logo/3405657ab.png,401-500,Turkey,tr,1,,18,0,0,4.6,36.1,15.2
Jagiellonian University,jagiellonian-university,logo/9d54e81f7.png,401-500,Poland,pl,2,,9.4,0,0,8.5,37.7,10.3
Jinan University,jinan-university,logo/78175531.png,401-500,China,cn,50-71,,0,0,0,7,43,13.8
Kansas State University,kansas-state-university,logo/76d9dd753.png,401-500,United States,us,115-133,,0,0,7,9.5,31.1,18
King Fahd University of Petroleum & Minerals,king-fahd-university-of-petroleum-minerals,logo/d59953db0.png,401-500,Saudi Arabia,sa,4,,0,0,17.1,2,26.3,19.2
Kobe University,kobe-university,logo/63bcf75c6.png,401-500,Japan,jp,11-14,,14.4,0,0,10.2,32.4,16.1
Lanzhou University,lanzhou-university,logo/84317715.png,401-500,China,cn,50-71,,0,0,0,8.4,42.7,14.7
Mahidol University,mahidol-university,logo/4d0b8e15d.png,401-500,Thailand,th,1,,0,0,14,6.8,32.1,14.1
Medical University of Graz,medical-university-of-graz,logo/e391440d1.png,401-500,Austria,at,6-7,,0,9.1,7,4.8,24.1,24.2
Moscow Institute of Physics and Technology,moscow-institute-of-physics-and-technology,logo-jpg/efea2b6e500.jpg,401-500,Russia,ru,3,,21,0,0,6.2,30.1,13.5
Nanchang University,nanchang-university,logo/25119833.png,401-500,China,cn,50-71,,0,0,9.9,6,38.4,12.1
Nanjing Medical University,nanjing-medical-university,logo/76762015.png,401-500,China,cn,50-71,,0,0,0,3.2,46.5,21.6
NanJing Tech University,nanjing-tech-university,logo/18208126.png,401-500,China,cn,50-71,,0,0,9.9,6.9,36.2,13.1
Nanjing University of Information Science & Technology,nanjing-university-of-information-science-technology,logo/59759082.png,401-500,China,cn,50-71,,0,0,9.9,4.1,35.6,13.5
National Chiao Tung University,national-chiao-tung-university,logo/eb4a9490e.png,401-500,China-Taiwan,tw,4-5,,0,0,12.1,4.8,29.7,18.5
National Tsing Hua University,national-tsing-hua-university,logo/c981ecb43.png,401-500,China-Taiwan,tw,4-5,,12.1,0,9.9,4.2,29.7,17.6
Ocean University of China,ocean-university-of-china,logo/53553512.png,401-500,China,cn,50-71,,0,0,7,7.6,36.1,14.3
Okayama University,okayama-university,logo-jpg/a6b73044f00.jpg,401-500,Japan,jp,11-14,,0,0,9.9,14.4,29,13.9
Pusan National University,pusan-national-university,logo-jpg/05e77e46700.jpg,401-500,South Korea,kr,10-11,,0,0,0,6.5,39.1,16.6
Qingdao University,qingdao-university,logo/17947921.png,401-500,China,cn,50-71,,0,0,9.9,2.3,39.6,12.2
Queen's University Belfast,queens-university-belfast,logo/fae80f932.png,401-500,United Kingdom,gb,35-36,,17.2,0,0,8.8,33.9,18.4
Rensselaer Polytechnic Institute,rensselaer-polytechnic-institute,logo/a2faf8830.png,401-500,United States,us,115-133,,12.1,0,7,10.5,21.2,22.1
Saint Louis University,saint-louis-university,logo/fd492810c.png,401-500,United States,us,115-133,,0,11.1,7,7.7,25.7,13
San Diego State University,san-diego-state-university,logo/e19bd5ec8.png,401-500,United States,us,115-133,,0,0,9.9,7.4,29,17.7
Scuola Normale Superiore - Pisa,scuola-normale-superiore-pisa,logo-jpg/5ed9cf07300.jpg,401-500,Italy,it,11-17,,16.3,0,0,4,17.3,49.7
Shandong University of Science and Technology,shandong-university-of-science-and-technology,logo/69243726.png,401-500,China,cn,50-71,,0,0,9.9,1.4,37,12.5
ShanghaiTech University,shanghaitech-university,logo/46886554.png,401-500,China,cn,50-71,,0,0,7,15.3,23.5,20.8
South China Agricultural University,south-china-agricultural-university,logo/90236014.png,401-500,China,cn,50-71,,0,0,9.9,4.2,33.4,11.5
Southwest University,southwest-university,logo/68012227.png,401-500,China,cn,50-71,,0,0,9.9,2,40.6,11.9
Stellenbosch University,stellenbosch-university,logo/03915c560.png,401-500,South Africa,za,3-4,,0,0,9.9,4.6,34.8,14.4
Stockholm School of Economics,stockholm-school-of-economics,logo/fefeec3fc.png,401-500,Sweden,se,10-11,,0,15.8,0,,11.3,40.6
Technical University Darmstadt,technical-university-darmstadt,logo/a35de2656.png,401-500,Germany,de,25-30,,13.3,0,7,9,29.2,12.9
Texas Tech University,texas-tech-university,logo/7872132b9.png,401-500,United States,us,115-133,,0,0,7,6.6,34.9,16
The City College of New York,the-city-college-of-new-york,logo/aa0b8f631.png,401-500,United States,us,115-133,,28.2,0,7,10.4,19.1,20.3
The University of Texas Health Science Center at San Antonio,the-university-of-texas-health-science-center-at-san-antonio,logo-jpg/86d630cf700.jpg,401-500,United States,us,115-133,,0,0,17.1,6.9,25.9,17.7
The University of Texas Medical Branch at Galveston,the-university-of-texas-medical-branch-at-galveston,logo/8cf0f7193.png,401-500,United States,us,115-133,,0,0,12.1,10.1,22.2,17.1
Tokyo University of Science,tokyo-university-of-science,logo/16303ca23.png,401-500,Japan,jp,11-14,,12.1,0,12.1,4.9,24,19
Ulsan National Institute of Science and Technology,ulsan-national-institute-of-science-and-technology,logo-jpg/e95f5525700.jpg,401-500,South Korea,kr,10-11,,0,0,18.5,10.5,19,25.3
Umea University,umea-university,logo/bb8830f26.png,401-500,Sweden,se,10-11,,0,0,7,10.4,34.4,17.7
University College Cork,university-college-cork,logo/83ad263de.png,401-500,Ireland,ie,3,,0,0,18.5,6.5,28.6,13.7
University of Bari,university-of-bari,logo/aa3bcf6b9.png,401-500,Italy,it,11-17,,0,0,9.9,4.7,32.7,19.8
University of Belgrade,university-of-belgrade,logo/cc21573e5.png,401-500,Serbia,rs,1,,0,0,0,4.5,43.2,17.1
Ruhr University Bochum,university-of-bochum,logo/5ff18ee82.png,401-500,Germany,de,25-30,,0,0,7,10.9,35.8,15
University of California - Merced,university-of-california-merced,logo/1282f8c2b.png,401-500,United States,us,115-133,,0,0,9.9,11,19.7,23.8
University of Canterbury,university-of-canterbury,logo/7717286a5.png,401-500,New Zealand,nz,3-4,,0,0,9.9,10,26.3,22.2
University of Catania,university-of-catania,logo/5482eede5.png,401-500,Italy,it,11-17,,0,0,12.1,3.8,31.8,18.9
University of Chile,university-of-chile,logo/adca05d09.png,401-500,Chile,cl,1,,5.4,0,0,9.1,36.8,15
University of Fribourg,university-of-fribourg,logo/1c18d27a3.png,401-500,Switzerland,ch,8,,0,0,17.1,7.8,21.8,20.8
University of Graz,university-of-graz,logo/c9baa2289.png,401-500,Austria,at,6-7,,13.3,9.1,0,7.5,21.7,19.3
University of Jena,university-of-jena,logo/8e04e3dbe.png,401-500,Germany,de,25-30,,0,0,9.9,12.3,31.1,13.7
University of Lille,university-of-lille,logo/fdd86a6b1.png,401-500,France,fr,17,,0,0,7,8.6,38.3,13.2
University of Maine,university-of-maine,logo/960e9c1c7.png,401-500,United States,us,115-133,,0,16.6,7,5.7,19,19.3
University of Marburg,university-of-marburg,logo/56c888eab.png,401-500,Germany,de,25-30,,7.7,0,7,12,27,12.2
University of Minho,university-of-minho,logo/09c565a13.png,401-500,Portugal,pt,3,,0,0,12.1,6.4,31.2,17.8
University of North Texas,university-of-north-texas,logo/3d568898f.png,401-500,United States,us,115-133,,0,0,9.9,4.1,29.8,17.4
University of Oklahoma - Norman,university-of-oklahoma-norman,logo/a09e217f8.png,401-500,United States,us,115-133,,0,0,7,6.5,31.9,15.7
University of Oviedo,university-of-oviedo,logo/0468e16fc.png,401-500,Spain,es,10-13,,0,0,9.9,8.2,29.3,14.5
University of Pavia,university-of-pavia,logo/2e32ad78d.png,401-500,Italy,it,11-17,,0,0,9.9,4.7,33.5,22.5
University of Perugia,university-of-perugia,logo/561680e16.png,401-500,Italy,it,11-17,,0,0,7,8.2,31.3,20.5
University of Potsdam,university-of-potsdam,logo/60edfdb94.png,401-500,Germany,de,25-30,,0,0,7,11.9,29.3,12.8
University of Pretoria,university-of-pretoria,logo/b34a89037.png,401-500,South Africa,za,3-4,,0,0,7,4.8,34.4,14
University of Santiago Compostela,university-of-santiago-compostela,logo/34c4152c0.png,401-500,Spain,es,10-13,,0,0,7,6.1,32.5,15.1
University of Seville,university-of-seville,logo/d4fff047e.png,401-500,Spain,es,10-13,,0,0,9.9,3.5,38.4,13.9
University of Strathclyde,university-of-strathclyde,logo/ef4e282ee.png,401-500,United Kingdom,gb,35-36,,0,0,7,4.3,31.6,18.9
University of Tartu,university-of-tartu,logo/d6c752216.png,401-500,Estonia,ee,1,,0,0,14,11,27.4,12.9
University of Trento,university-of-trento,logo-jpg/7c172b72800.jpg,401-500,Italy,it,11-17,,0,0,9.9,8.1,31,23.4
University of Twente,university-of-twente,logo/e076f188c.png,401-500,Netherlands,nl,11-12,,0,0,9.9,6.2,33.3,22.5
University of Zagreb,university-of-zagreb,logo/e5217fb84.png,401-500,Croatia,hr,1,,0,0,7,5.7,34.2,13.9
University of Zaragoza,university-of-zaragoza,logo-jpg/46f672da900.jpg,401-500,Spain,es,10-13,,0,0,9.9,7.1,34.8,15.3
Utah State University,utah-state-university,logo/6a8b4ebd9.png,401-500,United States,us,115-133,,13.3,0,7,7.9,28.7,16.8
Victoria University of Wellington,victoria-university-of-wellington,logo/74ea13be8.png,401-500,New Zealand,nz,3-4,,10.9,0,0,12.6,27.2,19.4
Vita-Salute San Raffaele University,vita-salute-san-raffaele-university,logo/d55cdc273.png,401-500,Italy,it,11-17,,0,0,14,5.6,19.7,34.5
Wake Forest University,wake-forest-university,logo/1598033eb.png,401-500,United States,us,115-133,,0,0,9.9,6,32.7,13.4
West Virginia University,west-virginia-university,logo/18ead989c.png,401-500,United States,us,115-133,,0,0,7,7.2,32.7,14.7
Xidian University,xidian-university,logo/88267454.png,401-500,China,cn,50-71,,0,0,12.1,0,41,14.2
York University,york-university,logo/eab17c4cf.png,401-500,Canada,ca,19,,0,0,9.9,10.3,33.2,14.8
Amirkabir University of Technology,amirkabir-university-of-technology,logo/e887320e3.png,501-600,Iran,ir,2-5,,0,0,9.9,0,31.5,13
Aristotle University of Thessaloniki,aristotle-university-of-thessaloniki,logo/ab4c53b55.png,501-600,Greece,gr,2,,0,0,7,2.9,34.3,13.8
Auburn University,auburn-university,logo/ae923d5df.png,501-600,United States,us,134-154,,0,0,0,7.6,32.8,15.2
Australian Catholic University,australian-catholic-university,logo/49b55bc8e.png,501-600,Australia,au,24-26,,0,0,15.7,0,23.6,22.6
Baylor University,baylor-university,logo/231bcc96b.png,501-600,United States,us,134-154,,0,0,7,6.9,26.8,15.6
Binghamton University,binghamton-university,logo/2a4cfbe5c.png,501-600,United States,us,134-154,,0,16.6,0,4.6,20.6,16.1
Bocconi University,bocconi-university,logo-jpg/9ae9bc98300.jpg,501-600,Italy,it,18-24,,0,0,12.1,,18.1,25.8
Boston College,boston-college,logo/cb78bc576.png,501-600,United States,us,134-154,,0,0,0,15.2,25.7,16.4
Brunel University London,brunel-university,logo/92f97cee2.png,501-600,United Kingdom,gb,37-43,,0,0,12.1,2,26,18.2
Carleton University,carleton-university,logo/3243bfc6e.png,501-600,Canada,ca,20,,0,0,7,4.3,29.5,15.3
Central China Normal University,central-china-normal-university,logo/58510682.png,501-600,China,cn,72-84,,0,0,9.9,2.9,28.5,11.1
Chang Gung University,chang-gung-university,logo/5972c7637.png,501-600,China-Taiwan,tw,6-7,,0,0,0,1.4,34.5,22.3
China University of Petroleum (East China),china-university-of-petroleum-huadong,logo/92620812.png,501-600,China,cn,72-84,,0,0,7,0,34.5,12.7
Jeonbuk National University,chonbuk-national-university,logo-jpg/3e994399800.jpg,501-600,South Korea,kr,12-17,,0,0,7,2.7,31.2,15.1
Chonnam National University,chonnam-national-university,logo/0ce486d80.png,501-600,South Korea,kr,12-17,,0,0,0,6.3,34.9,15.2
Clemson University,clemson-university,logo/a07c7ddc7.png,501-600,United States,us,134-154,,0,0,0,8.7,30.5,15.9
COMSATS University Islamabad,comsats-university-islamabad,logo-jpg/c7ec5196f00.jpg,501-600,Pakistan,pk,1,,0,0,0,3.8,37.8,14.9
Donghua University,donghua-university,logo/41255312.png,501-600,China,cn,72-84,,0,0,7,1.4,32.2,14.2
Ewha Womans University,ewha-womans-university,logo/bd7393899.png,501-600,South Korea,kr,12-17,,0,0,7,4.6,28.4,14.6
Hiroshima University,hiroshima-university,logo-jpg/f1e5ef22b00.jpg,501-600,Japan,jp,15-17,,0,0,0,7.8,34.4,15.5
Indian Institute of Science,indian-institute-of-science,logo/f973a1877.png,501-600,India,in,1,,0,0,0,2.7,41.4,16.4
Jiangnan University,jiangnan-university,logo/92884896.png,501-600,China,cn,72-84,,0,0,0,3.5,38.8,13.4
Kent State University,kent-state-university,logo/d11e987c0.png,501-600,United States,us,134-154,,0,0,9.9,7.8,24.1,14.4
Kitasato University,kitasato-university,logo-jpg/307b2b66c00.jpg,501-600,Japan,jp,15-17,,0,14.4,0,5,21,15.5
Loughborough University,loughborough-university,logo/214427e84.png,501-600,United Kingdom,gb,37-43,,0,0,7,1.4,32.2,17
Loyola University Chicago,loyola-university-chicago,logo/ea2da1392.png,501-600,United States,us,134-154,,0,0,12.1,3.7,23.6,17
Macau University of Science and Technology,macau-university-of-science-and-technology,logo/21c77ffb7.png,501-600,China-Macau,mo,1,,0,0,17.1,8.3,19.9,10.8
Medical University of Innsbruck,medical-university-of-innsbruck,logo/4b24413e0.png,501-600,Austria,at,8,,0,0,7,7.4,23.4,23.7
Mississippi State University,mississippi-state-university,logo/e7e5add65.png,501-600,United States,us,134-154,,0,0,7,6.5,27,16.1
Nanjing Normal University,nanjing-normal-university,logo/27072054.png,501-600,China,cn,72-84,,0,0,7,5,33.5,12
National Polytechnic Institute,national-polytechnic-institute,logo/00e5ce236.png,501-600,Mexico,mx,2,,0,0,0,4.8,37.9,15
National University of Defense Technology,national-university-of-defense-technology,logo/43010135.png,501-600,China,cn,72-84,,0,0,0,2.5,37.4,14.8
National University of Malaysia,national-university-of-malaysia,logo/726ce2d63.png,501-600,Malaysia,my,2-3,,0,0,12.1,1.4,28.5,12.2
National Yang Ming University,national-yang-ming-university,logo/e545a6c3e.png,501-600,China-Taiwan,tw,6-7,,0,0,0,4.1,31,24.3
North China Electric Power University,north-china-electric-power-university,logo/13312897.png,501-600,China,cn,72-84,,0,0,9.9,0,34.7,12.7
Northern Arizona University,northern-arizona-university,logo/319ee8ecb.png,501-600,United States,us,134-154,,0,0,12.1,10.3,20.6,14.2
Northwest A&F University,northwest-a-f-university,logo/25536937.png,501-600,China,cn,72-84,,0,0,0,5.8,39.4,13.1
Novosibirsk State University,novosibirsk-state-university,logo/87be4aa46.png,501-600,Russia,ru,4,,13.3,0,0,5.7,32.9,13.7
Oklahoma State University,oklahoma-state-university,logo/91ba5b49f.png,501-600,United States,us,134-154,,0,0,9.9,2.5,29.7,16.3
Palacký University Olomouc,palack-university-olomouc,logo/056540e81.png,501-600,Czech Republic,cz,2,,0,0,7,5.8,25,21
Polytechnic University of Madrid,polytechnic-university-of-madrid,logo/701fcabab.png,501-600,Spain,es,14-18,,0,0,0,8.1,33.5,14
Pontifical Catholic University of Chile,pontifical-catholic-university-of-chile,logo/3d8bbe26f.png,501-600,Chile,cl,2,,0,0,0,9,34.3,14
Rush University,rush-university,logo/7c8b443d8.png,501-600,United States,us,134-154,,0,0,9.9,3.5,28.6,15.9
Saarland University,saarland-university,logo/c7b3c689c.png,501-600,Germany,de,31-35,,0,0,9.9,6.3,27,11.6
Sejong University,sejong-university,logo/3b3db803b.png,501-600,South Korea,kr,12-17,,0,0,7,4.3,30.1,21
Sharif University of Technology,sharif-university-of-technology,logo/3a61a30e3.png,501-600,Iran,ir,2-5,,15.4,0,0,2.9,29.9,12.6
South China Normal University,south-china-normal-university,logo/47317168.png,501-600,China,cn,72-84,,0,0,7,2,32.9,11.3
Southern Medical University,southern-medical-university,logo/17740872.png,501-600,China,cn,72-84,,0,0,0,4.1,39.9,13.5
Southern Methodist University,southern-methodist-university,logo/f3ab12423.png,501-600,United States,us,134-154,,10.9,0,7,5.6,21,16.7
St George's - University of London,st-georges-university-of-london,logo-jpg/510c6082100.jpg,501-600,United Kingdom,gb,37-43,,0,0,9.9,4.1,20.6,33.7
Tarbiat Modares University,tarbiat-modares-university,logo-jpg/8c9a1f9a900.jpg,501-600,Iran,ir,2-5,,0,0,7,3.5,32.6,13.2
Tehran University of Medical Sciences,tehran-university-of-medical-sciences,logo/01b4294bc.png,501-600,Iran,ir,2-5,,0,0,0,2,38.6,15.2
The University of Alabama - Tuscaloosa,the-university-of-alabama-tuscaloosa,logo/20a397f37.png,501-600,United States,us,134-154,,0,0,0,8.2,33.5,15.5
The University of Tokushima,the-university-of-tokushima,logo/7abd01cd9.png,501-600,Japan,jp,15-17,,13.3,0,7,6.3,20.1,15.3
Thomas Jefferson University,thomas-jefferson-university,logo/de4a76b2c.png,501-600,United States,us,134-154,,0,0,9.9,4.9,28.1,14.1
University at Albany (State University of New York),university-at-albany-state-university-of-new-york,logo/3cc2bc883.png,501-600,United States,us,134-154,,0,0,7,6.5,28.7,18.9
University of Clermont Auvergne,university-of-clermont-auvergne,logo/84c2891bd.png,501-600,France,fr,18-20,,0,0,7,4.1,29.3,14
University of Aveiro,university-of-aveiro,logo/bd2ce4300.png,501-600,Portugal,pt,4-5,,0,0,7,2.9,31.5,21.6
University of Bremen,university-of-bremen,logo/03ecf2289.png,501-600,Germany,de,31-35,,0,0,0,13.6,29.5,12.8
University of Burgundy,university-of-burgundy,logo/8f9fd8dc3.png,501-600,France,fr,18-20,,0,0,7,4.1,30.1,15.8
University of Coimbra,university-of-coimbra,logo/7d6ada42c.png,501-600,Portugal,pt,4-5,,0,0,0,6.8,35.4,17.7
University of Eastern Finland,university-of-eastern-finland,logo-jpg/161979ad200.jpg,501-600,Finland,fi,4-6,,0,0,7,7.3,30.8,12.8
University of Essex,university-of-essex,logo/1eaab60d0.png,501-600,United Kingdom,gb,37-43,,18.8,0,0,3.8,25.3,18.7
University of Ferrara,university-of-ferrara,logo/bc02ceb50.png,501-600,Italy,it,18-24,,0,0,7,6.5,25.8,20.8
University of Genoa,university-of-genoa,logo-jpg/b93c9834100.jpg,501-600,Italy,it,18-24,,0,0,0,4.8,35.4,19.4
University of Halle-Wittenberg,university-of-halle-wittenberg,logo/5f7377c92.png,501-600,Germany,de,31-35,,0,6.4,0,9,26.7,11.4
University of Iceland,university-of-iceland,logo/9a47b4e40.png,501-600,Iceland,is,1,,0,0,9.9,11.5,25,11.5
University of Idaho,university-of-idaho,logo/b4f702784.png,501-600,United States,us,134-154,,0,0,14,4.6,22.3,17.7
University of Kent,university-of-kent,logo/78ab7d41a.png,501-600,United Kingdom,gb,37-43,,13.3,0,0,8.8,27.8,16.9
University of KwaZulu-Natal,university-of-kwazulu-natal,logo/c071bca77.png,501-600,South Africa,za,5,,0,0,0,6,34.1,13.6
University of Ljubljana,university-of-ljubljana,logo/80e7fc5ba.png,501-600,Slovenia,si,1,,0,0,0,4.3,35.9,15.1
University of Navarra,university-of-navarra,logo/cd6325eac.png,501-600,Spain,es,14-18,,0,0,14,4.6,24,11.1
University of Nevada - Reno,university-of-nevada-reno,logo/90ef5381d.png,501-600,United States,us,134-154,,0,0,7,9.1,27.2,17.7
University of Nevada-Las Vegas,university-of-nevada-las-vegas-1,logo/e505d9c36.png,501-600,United States,us,134-154,,0,0,7,9.1,25.4,16.2
University of New England,university-of-new-england,logo/420935f77.png,501-600,Australia,au,24-26,,0,0,9.9,3.5,22.1,23.4
University of New Hampshire,university-of-new-hampshire,logo/b88720b82.png,501-600,United States,us,134-154,,0,0,9.9,9.6,23.5,17.1
University of Oulu,university-of-oulu,logo-jpg/41dee26eb00.jpg,501-600,Finland,fi,4-6,,10.9,0,0,7.8,32.4,13.5
University of Palermo,university-of-palermo,logo/9788bf08a.png,501-600,Italy,it,18-24,,0,0,7,4.6,30.4,16.7
University of Parma,university-of-parma,logo-jpg/f7d68d11c00.jpg,501-600,Italy,it,18-24,,0,0,9.9,3.7,26.7,18.3
University of Plymouth,university-of-plymouth,logo/13cde6e5c.png,501-600,United Kingdom,gb,37-43,,0,0,7,7.2,24.4,17.6
University of Portsmouth,university-of-portsmouth,logo/ae2b38392.png,501-600,United Kingdom,gb,37-43,,0,0,9.9,7.2,24.1,12
University of Regensburg,university-of-regensburg,logo/f1e40e83c.png,501-600,Germany,de,31-35,,0,0,0,15.8,27,12.3
University of Rennes 1,university-of-rennes-1,logo/8143e1d2c.png,501-600,France,fr,18-20,,0,0,7,3.5,32.1,16
University of Roma - Tor Vergata,university-of-roma-tor-vergata,logo/71a9fac11.png,501-600,Italy,it,18-24,,0,0,0,5.2,35.8,20.3
University of Rostock,university-of-rostock,logo/d936760b9.png,501-600,Germany,de,31-35,,0,0,9.9,9.6,25.6,11.4
University of Science - Malaysia,university-of-science-malaysia,logo-jpg/0bbca4da200.jpg,501-600,Malaysia,my,2-3,,0,0,12.1,1.4,29.8,12.7
University of South Australia,university-of-south-australia,logo/5181997d8.png,501-600,Australia,au,24-26,,0,0,7,3.8,30.9,20.9
Tampere University,tampere-university,logo/49b7356c0.png,501-600,Finland,fi,4-6,,,,,,,
University of the Balearic Islands,university-of-the-balearic-islands,logo-jpg/ef1f271ff00.jpg,501-600,Spain,es,14-18,,0,0,9.9,5.6,22.9,19.4
University of Tromso,university-of-tromso,logo/ad62116a7.png,501-600,Norway,no,4,,0,0,7,6.9,28.7,15.3
University of Ulsan,university-of-ulsan,logo-jpg/4a4d71a2d00.jpg,501-600,South Korea,kr,12-17,,0,0,0,5.6,35.4,16.3
University of Verona,university-of-verona,logo-jpg/9ec9254a300.jpg,501-600,Italy,it,18-24,,0,0,7,4.8,27,20.2
University of Vigo,university-of-vigo,logo-jpg/41326703500.jpg,501-600,Spain,es,14-18,,0,0,12.1,1.4,26.1,16.2
University of Wyoming,university-of-wyoming,logo/23ff65b3f.png,501-600,United States,us,134-154,,0,0,7,9.7,24.1,17.5
University Rovira i Virgili,university-rovira-i-virgili,logo/1557d4c88.png,501-600,Spain,es,14-18,,0,0,7,4.6,24.7,22.2
Wayne State University,wayne-state-university,logo/26c477d65.png,501-600,United States,us,134-154,,0,0,0,4.7,36.7,15
Wenzhou Medical University,wenzhou-medical-university,logo/83187141.png,501-600,China,cn,72-84,,0,0,0,5.6,35.1,14.1
Yangzhou University,yangzhou-university,logo/61656418.png,501-600,China,cn,72-84,,0,0,7,3.5,35.6,11.5
Yeungnam University,yeungnam-university,logo/f65adb5e5.png,501-600,South Korea,kr,12-17,,0,0,12.1,1.4,26.5,14.7
Zhejiang University of Technology,zhejiang-university-of-technology,logo/19897860.png,501-600,China,cn,72-84,,0,0,7,2.5,36.8,12
American University of Beirut,american-university-of-beirut,logo/6e606e698.png,601-700,Lebanon,lb,1,,0,0,9.9,4.8,23.6,10.3
Beijing University of Posts and Telecommunications,beijing-university-of-posts-and-telecommunications,logo/15344334.png,601-700,China,cn,85-102,,0,0,7,0,32.8,12.5
Catholic University of the Sacred Heart,catholic-university-of-the-sacred-heart,logo/f49b8c396.png,601-700,Italy,it,25-30,,0,0,0,3.5,32.7,19.4
China Medical University (Shenyang),china-medical-university-shenyang,logo/87682693.png,601-700,China,cn,85-102,,0,0,0,2,34.7,19.1
Chung-Ang University,chung-ang-university,logo/e39be4ca7.png,601-700,South Korea,kr,18-20,,0,0,0,2.5,32.7,15.1
Chungbuk National University,chungbuk-national-university,logo/28cde693c.png,601-700,South Korea,kr,18-20,,0,0,7,2.5,25.9,15.1
Colorado School of Mines,colorado-school-of-mines,logo/71fc2b100.png,601-700,United States,us,155-175,,0,0,0,10.4,20.8,24.2
Comenius University in Bratislava,comenius-university-in-bratislava,logo/8f1443b10.png,601-700,Slovakia,sk,1,,0,0,7,4.2,26,10.7
Concordia University,concordia-university,logo/bb19a48f5.png,601-700,Canada,ca,21-24,,0,0,7,1.4,29.2,14.4
CUNY Hunter College,cuny-hunter-college,logo/41a1f5e4f.png,601-700,United States,us,155-175,,12.1,0,7,6.3,17.1,13.5
Edith Cowan University,edith-cowan-university,logo/cb71e8dc7.png,601-700,Australia,au,27-29,,0,0,7,2,24.9,23.5
Eotvos Lorand University,eotvos-lorand-university,logo/1aed152b9.png,601-700,Hungary,hu,1-2,,10.9,0,0,7.5,27.1,11.5
Federal University of Parana,federal-university-of-parana,logo/d81cc762d.png,601-700,Brazil,br,7-8,,0,0,0,4.8,34.8,13.8
Federal University of Sao Paulo,federal-university-of-sao-paulo,logo/f4b42a879.png,601-700,Brazil,br,7-8,,0,0,0,2.9,33,13.1
Fujian Agriculture and Forestry University,fujian-agriculture-and-forestry-university,logo/45877801.png,601-700,China,cn,85-102,,0,0,0,8.4,27.8,10.7
Fujian Normal University,fujian-normal-university,logo/63841113.png,601-700,China,cn,85-102,,0,0,9.9,3.8,23.4,9
Graz University of Technology,graz-university-of-technology,logo/908f115c6.png,601-700,Austria,at,9,,0,0,7,4.6,21.3,20.3
Guangzhou Medical University,guangzhou-medical-university,logo/60473289.png,601-700,China,cn,85-102,,0,0,0,4.1,31.9,16.7
Guangzhou University,guangzhou-university,logo/65301006.png,601-700,China,cn,85-102,,0,0,7,2.5,31.3,11.5
Hacettepe University,hacettepe-university,logo/2cc9b991d.png,601-700,Turkey,tr,2-3,,0,0,0,2,33.1,13.1
Hasselt University,hasselt-university,logo/e1e2d8a2b.png,601-700,Belgium,be,8,,0,0,7,3.2,21.7,26.1
Hohai University,hohai-university,logo/76817036.png,601-700,China,cn,85-102,,0,0,0,0,37.7,12.7
Humanitas University,humanitas-university,logo/a7b8b673b.png,601-700,Italy,it,25-30,,0,0,9.9,3.2,13.9,38.6
Hunan Normal University,hunan-normal-university,logo/60718001.png,601-700,China,cn,85-102,,0,0,7,5.7,27.1,9.7
Indian Institute of Technology Madras,indian-institute-of-technology-madras,logo/ad4262bf7.png,601-700,India,in,2-4,,0,0,0,2.9,32.5,12.8
INHA University,inha-university,logo/8cbf3f563.png,601-700,South Korea,kr,18-20,,0,0,7,1.4,30,16.4
Istanbul Technical University,istanbul-technical-university,logo/a15dc9875.png,601-700,Turkey,tr,2-3,,0,0,7,1.4,27.6,11.2
Keele University,keele-university,logo/a602f8456.png,601-700,United Kingdom,gb,44-45,,0,0,9.9,7.5,20.8,16.6
Leibniz University Hannover,leibniz-university-hannover,logo/1c84e8f45.png,601-700,Germany,de,36-39,,0,0,0,9.7,27.9,11.6
