name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Hannover Medical School,hannover-medical-school,logo-jpg/8ca7c1eca00.jpg,401-500,Germany,de,25-31,,0,0,11.4,8.4,27.7,13.4
Henan University,henan-university,logo/80055117.png,401-500,China,cn,69-88,,0,0,9.3,7.9,33.6,11.2
Hiroshima University,hiroshima-university,logo-jpg/f1e5ef22b00.jpg,401-500,Japan,jp,12,,0,0,6.6,8.7,33.5,14.1
Hohai University,hohai-university,logo/76817036.png,401-500,China,cn,69-88,,0,0,6.6,0,40.7,14.6
Humanitas University,humanitas-university,logo/a7b8b673b.png,401-500,Italy,it,11-17,,0,0,9.3,5.6,16.9,42.5
Iowa State University,iowa-state-university,logo/7c94539cd.png,401-500,United States,us,100-117,,0,0,9.3,8.7,32.6,15.2
Istanbul University,istanbul-university,logo/3405657ab.png,401-500,Turkey,tr,1,,17.4,0,0,5.9,35.4,16.4
Jagiellonian University,jagiellonian-university,logo/9d54e81f7.png,401-500,Poland,pl,1-2,,9.1,0,0,9.7,34.1,10.4
King Fahd University of Petroleum & Minerals,king-fahd-university-of-petroleum-minerals,logo/d59953db0.png,401-500,Saudi Arabia,sa,6-7,,0,0,16.1,0,27.5,21.3
King Khalid University,king-khalid-university,logo/1486b1d6a.png,401-500,Saudi Arabia,sa,6-7,,0,0,0,1.4,42.3,18.2
Kunming University of Science and Technology,kunming-university-of-science-and-technology,logo/50829319.png,401-500,China,cn,69-88,,0,0,6.6,7.5,35.1,11.5
Kyung Hee University,kyung-hee-university,logo/4143a0002.png,401-500,South Korea,kr,9-12,,0,0,9.3,5.4,37,17.4
Kyungpook National University,kyungpook-national-university,logo-jpg/e8991aa3200.jpg,401-500,South Korea,kr,9-12,,0,0,6.6,7.2,35.1,16.3
Louisiana State University - Baton Rouge,louisiana-state-university-baton-rouge,logo/12298bd99.png,401-500,United States,us,100-117,,0,0,6.6,10.2,30.1,17.1
Macau University of Science and Technology,macau-university-of-science-and-technology,logo/21c77ffb7.png,401-500,China-Macau,mo,2,,0,0,13.2,3.5,25.9,22
Masaryk University,masaryk-university,logo/bb938252e.png,401-500,Czech Republic,cz,2,,0,0,6.6,9.7,28.1,21
Murdoch University,murdoch-university,logo/1d330a5dc.png,401-500,Australia,au,23-24,,0,0,13.2,6.6,22.2,26.6
Nanjing Forestry University,nanjing-forestry-university,logo/34561912.png,401-500,China,cn,69-88,,0,0,9.3,2.3,39.3,16.1
Nanjing Normal University,nanjing-normal-university,logo/27072054.png,401-500,China,cn,69-88,,0,0,6.6,5.9,34.4,12.7
National Tsing Hua University,national-tsing-hua-university,logo/c981ecb43.png,401-500,China-Taiwan,tw,4-5,,11.7,0,6.6,5.9,27.3,17.2
National Yang Ming Chiao Tung University,national-yang-ming-chiao-tung-university,logo/767be177f.png,401-500,China-Taiwan,tw,4-5,,0,0,0,6.8,41.2,20.8
Northern Arizona University,northern-arizona-university,logo/319ee8ecb.png,401-500,United States,us,100-117,,0,0,16.1,12.2,18.3,17
Polytechnic University of Valencia,polytechnic-university-of-valencia,logo-jpg/87bf0c60700.jpg,401-500,Spain,es,8-9,,0,0,13.2,6.3,29.3,15
Pusan National University,pusan-national-university,logo-jpg/05e77e46700.jpg,401-500,South Korea,kr,9-12,,0,0,6.6,8.2,34.7,16.1
Renmin University of China,renmin-university-of-china,logo/88617939.png,401-500,China,cn,69-88,,0,0,6.6,,32,13.9
Rensselaer Polytechnic Institute,rensselaer-polytechnic-institute,logo/a2faf8830.png,401-500,United States,us,100-117,,11.7,0,9.3,11.4,15.6,22.6
Saint Petersburg State University,saint-petersburg-state-university,logo-jpg/2b28ec0e900.jpg,401-500,Russia,ru,2,,23.4,0,0,7.6,30,15.1
Sejong University,sejong-university,logo/3b3db803b.png,401-500,South Korea,kr,9-12,,0,0,9.3,4.8,28.7,21.7
Shandong University of Science and Technology,shandong-university-of-science-and-technology,logo/69243726.png,401-500,China,cn,69-88,,0,0,13.2,2.5,33.9,13.1
University of Shanghai for Science and Technology,university-of-shanghai-for-science-and-technology,logo/13304999.png,401-500,China,cn,69-88,,0,0,13.2,3.5,33,14.4
South China Agricultural University,south-china-agricultural-university,logo/90236014.png,401-500,China,cn,69-88,,0,0,11.4,6.3,34,12.4
South China Normal University,south-china-normal-university,logo/47317168.png,401-500,China,cn,69-88,,0,0,9.3,4.6,34.6,11.7
Southern Medical University,southern-medical-university,logo/17740872.png,401-500,China,cn,69-88,,0,0,0,3.2,44.1,21.4
Southwest Jiaotong University,southwest-jiaotong-university,logo/29218271.png,401-500,China,cn,69-88,,0,0,6.6,4.5,41.9,13.8
Stellenbosch University,stellenbosch-university,logo/03915c560.png,401-500,South Africa,za,3-4,,0,0,6.6,9.6,31.3,14.4
Swansea University,swansea-university,logo/f42787c55.png,401-500,United Kingdom,gb,34-38,,0,0,11.4,6.4,25,20.2
Technical University Darmstadt,technical-university-darmstadt,logo/a35de2656.png,401-500,Germany,de,25-31,,12.8,0,6.6,10.5,25.7,12.9
Temple University,temple-university,logo/dce115cfb.png,401-500,United States,us,100-117,,0,0,13.2,8.1,31,12.3
The University of Dundee,the-university-of-dundee,logo/c0cd8c2bb.png,401-500,United Kingdom,gb,34-38,,0,0,16.1,11.3,20,22.3
The University of Newcastle - Australia,the-university-of-newcastle-australia,logo/b2f27bb6a.png,401-500,Australia,au,23-24,,0,0,9.3,4.5,32.4,23.5
Catholic University of the Sacred Heart,catholic-university-of-the-sacred-heart,logo/f49b8c396.png,401-500,Italy,it,11-17,,0,0,13.2,2,32.9,21.5
Federal University of Rio Grande do Sul,federal-university-of-rio-grande-do-sul,logo/92d197a14.png,401-500,Brazil,br,3-5,,0,0,6.6,5.4,34.1,15.1
University of Natural Resources and Life Sciences - Vienna,university-of-natural-resources-and-life-sciences-vienna,logo/a669e9a9f.png,401-500,Austria,at,5,,0,0,14.7,5.6,20.9,29.6
University of South Carolina - Columbia,university-of-south-carolina-columbia-1,logo/04f169eee.png,401-500,United States,us,100-117,,0,0,9.3,7.5,32.5,15.3
The University of Texas Medical Branch at Galveston,the-university-of-texas-medical-branch-at-galveston,logo/8cf0f7193.png,401-500,United States,us,100-117,,0,0,11.4,13.1,19.9,17.8
University of Alabama at Birmingham,university-of-alabama-at-birmingham,logo/bd261e772.png,401-500,United States,us,100-117,,0,0,0,10.2,38.5,13.6
University of Aveiro,university-of-aveiro,logo/bd2ce4300.png,401-500,Portugal,pt,3-5,,0,0,13.2,3.9,29.7,23.3
University of Bari,university-of-bari,logo/aa3bcf6b9.png,401-500,Italy,it,11-17,,0,0,11.4,6.2,32.4,19.6
University of Bath,university-of-bath,logo/d94237204.png,401-500,United Kingdom,gb,34-38,,0,0,9.3,9.6,28.6,19.3
University of Campinas,university-of-campinas,logo/aa0513029.png,401-500,Brazil,br,3-5,,0,0,6.6,5.9,38.4,17
University of Canterbury,university-of-canterbury,logo/7717286a5.png,401-500,New Zealand,nz,2-4,,0,0,13.2,11,22.3,22.1
University of Chile,university-of-chile,logo/adca05d09.png,401-500,Chile,cl,1,,5.2,0,6.6,10.3,31.3,14.6
University of Coimbra,university-of-coimbra,logo/7d6ada42c.png,401-500,Portugal,pt,3-5,,0,0,6.6,8.2,32.3,18
University of Côte d'Azur,university-of-cte-dazur,logo/9dd52c3a5.png,401-500,France,fr,17-18,,0,0,9.3,15.2,26.8,17.5
University of Essex,university-of-essex,logo/1eaab60d0.png,401-500,United Kingdom,gb,34-38,,18.1,0,6.6,5.2,23.1,17.9
University of Genoa,university-of-genoa,logo-jpg/b93c9834100.jpg,401-500,Italy,it,11-17,,0,0,11.4,5.6,33.6,20
University of Jena,university-of-jena,logo/8e04e3dbe.png,401-500,Germany,de,25-31,,0,0,9.3,10.6,27.5,13.3
University of Kent,university-of-kent,logo/78ab7d41a.png,401-500,United Kingdom,gb,34-38,,18.9,0,9.3,5,22.6,18.7
University of Malaya,university-of-malaya,logo/baa2b4f77.png,401-500,Malaysia,my,1,,0,0,11.4,2.9,35.6,16.1
University of Marburg,university-of-marburg,logo/56c888eab.png,401-500,Germany,de,25-31,,7.4,0,9.3,13.3,25.9,13.4
University of Minho,university-of-minho,logo/09c565a13.png,401-500,Portugal,pt,3-5,,0,0,11.4,6.1,27.3,17.2
University of Notre Dame,university-of-notre-dame,logo/11b8029f6.png,401-500,United States,us,100-117,,11.7,0,9.3,9.1,27.5,17.5
University of Oregon,university-of-oregon,logo/87932f968.png,401-500,United States,us,100-117,,5.2,0,6.6,15.5,24.9,18.6
University of Otago,university-of-otago,logo-jpg/872fa062700.jpg,401-500,New Zealand,nz,2-4,,0,0,6.6,11.3,31.8,20.6
University of Oulu,university-of-oulu,logo-jpg/41dee26eb00.jpg,401-500,Finland,fi,4,,10.5,0,6.6,7,29.1,13.6
University of Pavia,university-of-pavia,logo/2e32ad78d.png,401-500,Italy,it,11-17,,0,0,11.4,6.7,30.3,22.4
University of Potsdam,university-of-potsdam,logo/60edfdb94.png,401-500,Germany,de,25-31,,0,0,9.3,14.1,28.1,14.1
University of Pretoria,university-of-pretoria,logo/b34a89037.png,401-500,South Africa,za,3-4,,0,0,9.3,7.2,31.2,14.4
University of Regensburg,university-of-regensburg,logo/f1e40e83c.png,401-500,Germany,de,25-31,,0,0,9.3,17,23.3,13
University of Rennes,university-of-rennes-1,logo/8143e1d2c.png,401-500,France,fr,17-18,,0,0,6.6,8.8,30.7,17.5
University of Tehran,university-of-tehran,logo/d58a4ccbc.png,401-500,Iran,ir,1,,11.7,0,0,4.1,40.7,18
University of the Basque Country,university-of-the-basque-country,logo/11b34e191.png,401-500,Spain,es,8-9,,0,0,0,12.9,34.3,16.4
University of Trento,university-of-trento,logo-jpg/7c172b72800.jpg,401-500,Italy,it,11-17,,0,0,13.2,6.6,27.2,21.8
University of Twente,university-of-twente,logo/e076f188c.png,401-500,Netherlands,nl,11-12,,0,0,13.2,6.2,28.9,18.3
University of Ulm,university-of-ulm,logo/73fcbe7b7.png,401-500,Germany,de,25-31,,0,0,14.7,10.7,27.4,14.2
University of Vermont,university-of-vermont,logo/18f55f0bd.png,401-500,United States,us,100-117,,12.8,0,6.6,8.6,23.9,19.5
University of Warsaw,university-of-warsaw,logo/d42f67232.png,401-500,Poland,pl,1-2,,18.9,0,0,11.4,30.4,10.8
University of Zagreb,university-of-zagreb,logo/e5217fb84.png,401-500,Croatia,hr,1,,0,0,6.6,6.6,34.2,15.2
The University of Texas Health Science Center at San Antonio,the-university-of-texas-health-science-center-at-san-antonio,logo-jpg/86d630cf700.jpg,401-500,United States,us,100-117,,0,0,16.1,7.2,23.2,17.7
Utah State University,utah-state-university,logo/6a8b4ebd9.png,401-500,United States,us,100-117,,12.8,0,6.6,9.1,23.6,15.8
Victoria University of Wellington,victoria-university-of-wellington,logo/74ea13be8.png,401-500,New Zealand,nz,2-4,,10.5,0,6.6,10.3,24.8,20
Vita-Salute San Raffaele University,vita-salute-san-raffaele-university,logo/d55cdc273.png,401-500,Italy,it,11-17,,0,0,11.4,5,21.2,33.4
Washington State University,washington-state-university,logo/c0ee3c39e.png,401-500,United States,us,100-117,,0,0,13.2,8.9,27.3,14.5
Xidian University,xidian-university,logo/88267454.png,401-500,China,cn,69-88,,0,0,9.3,1.4,40.1,13.7
York University,york-university,logo/eab17c4cf.png,401-500,Canada,ca,18,,0,0,9.3,7.5,29.7,13.7
Yunnan University,yunnan-university,logo/31586909.png,401-500,China,cn,69-88,,0,0,6.6,9.5,32.4,12.4
Zhejiang Normal University,zhejiang-normal-university,logo/34648327.png,401-500,China,cn,69-88,,0,0,14.7,4.6,28,11.8
Anhui Medical University,anhui-medical-university,logo/55688137.png,501-600,China,cn,89-110,,0,0,0,5.4,35,18
Anhui University,anhui-university,logo/13378567.png,501-600,China,cn,89-110,,0,0,6.6,3.8,31.9,11.6
Aristotle University of Thessaloniki,aristotle-university-of-thessaloniki,logo/ab4c53b55.png,501-600,Greece,gr,2,,0,0,6.6,3.5,33.1,14.6
Australian Catholic University,australian-catholic-university,logo/49b55bc8e.png,501-600,Australia,au,25-26,,0,0,16.1,1.4,19,21.6
Beijing Jiaotong University,beijing-jiaotong-university,logo/60987143.png,501-600,China,cn,89-110,,0,0,9.3,0,36.4,14
Ben-Gurion University of the Negev,ben-gurion-university-of-the-negev,logo/5daae2575.png,501-600,Israel,il,6,,0,0,0,8.1,32.2,19.4
Binghamton University,binghamton-university,logo/2a4cfbe5c.png,501-600,United States,us,118-144,,0,16,0,6.3,17.3,16.3
Boston College,boston-college,logo/cb78bc576.png,501-600,United States,us,118-144,,0,0,9.3,13.3,21.3,15.9
Brigham Young University,brigham-young-university,logo/02ae869f0.png,501-600,United States,us,118-144,,7.4,0,6.6,8.1,23.2,12.2
Carleton University,carleton-university,logo/3243bfc6e.png,501-600,Canada,ca,19-22,,0,0,11.4,5.7,26.5,15.5
Central China Normal University,central-china-normal-university,logo/58510682.png,501-600,China,cn,89-110,,0,0,13.2,2.5,28.2,12.3
Chang'an University,changan-university,logo/22876250.png,501-600,China,cn,89-110,,0,0,9.3,1.4,32.9,12.1
China University of Petroleum - Beijing,china-university-of-petroleum-beijing,logo-jpg/6662428200.jpg,501-600,China,cn,89-110,,0,0,6.6,5,31.1,16.6
The Chinese University of Hong Kong - Shenzhen,the-chinese-university-of-hong-kong-shenzhen,logo-jpg/7968359000.jpg,501-600,China,cn,89-110,,0,0,11.4,6.9,20,19.1
Chulalongkorn University,chulalongkorn-university,logo/45c4aa6d2.png,501-600,Thailand,th,1,,0,0,6.6,2.5,32.8,14.5
COMSATS University Islamabad,comsats-university-islamabad,logo-jpg/c7ec5196f00.jpg,501-600,Pakistan,pk,1,,0,0,0,3.2,37,16
Concordia University,concordia-university,logo/bb19a48f5.png,501-600,Canada,ca,19-22,,0,0,9.3,5,26.3,14.6
Duke-NUS Medical School,duke-nus-medical-school,logo/813bce0e7.png,501-600,Singapore,sg,3,,0,0,11.4,12.3,20,11.2
Eotvos Lorand University,eotvos-lorand-university,logo/1aed152b9.png,501-600,Hungary,hu,1,,10.5,0,6.6,8.4,25.9,12.5
Federal University of Rio de Janeiro,federal-university-of-rio-de-janeiro,logo/c7c76aed0.png,501-600,Brazil,br,6,,0,0,0,6.2,35.3,15.4
Florida International University,florida-international-university,logo/e03b0bdc8.png,501-600,United States,us,118-144,,0,0,6.6,8.1,28.7,16.4
Georgia State University,georgia-state-university,logo/5dbb5050e.png,501-600,United States,us,118-144,,0,0,9.3,4.5,27.2,16.6
Hangzhou Dianzi University,hangzhou-dianzi-university,logo/47982726.png,501-600,China,cn,89-110,,0,0,11.4,1.4,28.9,12.9
Harbin Engineering University,harbin-engineering-university,logo/86980791.png,501-600,China,cn,89-110,,0,0,9.3,0,32.1,12.9
Hefei University of Technology,hefei-university-of-technology,logo/55155531.png,501-600,China,cn,89-110,,0,0,6.6,1.4,36.6,13
Hunan Normal University,hunan-normal-university,logo/60718001.png,501-600,China,cn,89-110,,0,0,9.3,3.7,29.7,11.6
Kansas State University,kansas-state-university,logo/76d9dd753.png,501-600,United States,us,118-144,,0,0,9.3,5.2,25.2,16.9
Kobe University,kobe-university,logo/63bcf75c6.png,501-600,Japan,jp,13-14,,13.8,0,0,9.2,28.5,13.4
Leibniz University Hannover,leibniz-university-hannover,logo/1c84e8f45.png,501-600,Germany,de,32-36,,0,0,9.3,9.6,24.9,12.2
Medical University of Innsbruck,medical-university-of-innsbruck,logo/4b24413e0.png,501-600,Austria,at,6-7,,0,0,11.4,6.6,21.6,26.3
Medical University of South Carolina,medical-university-of-south-carolina,logo/34694e611.png,501-600,United States,us,118-144,,0,0,6.6,2.5,26.3,34.3
Mississippi State University,mississippi-state-university,logo/e7e5add65.png,501-600,United States,us,118-144,,0,0,9.3,7.7,24.6,16.7
Moscow Institute of Physics and Technology,moscow-institute-of-physics-and-technology,logo-jpg/efea2b6e500.jpg,501-600,Russia,ru,3,,20.3,0,0,7.2,24.4,12.6
Nanjing University of Posts and Telecommunications,nanjing-university-of-posts-and-telecommunications,logo/19754745.png,501-600,China,cn,89-110,,0,0,11.4,4.6,30.4,12
University of Galway,national-university-of-ireland-galway,logo/94f753bbd.png,501-600,Ireland,ie,4,,0,0,9.3,7.5,24.4,11.7
National University of Malaysia,national-university-of-malaysia,logo/726ce2d63.png,501-600,Malaysia,my,2,,0,0,6.6,2.9,32.6,14.4
National University of Defense Technology,national-university-of-defense-technology,logo/43010135.png,501-600,China,cn,89-110,,0,0,0,4.8,35.2,15.3
Ningbo University,ningbo-university,logo/83052172.png,501-600,China,cn,89-110,,0,0,0,2.5,38.6,15
Northwest University,northwest-university,logo/15797720.png,501-600,China,cn,89-110,,0,0,0,10.8,33.2,13.2
North-West University,north-west-university,logo-jpg/d187002b500.jpg,501-600,South Africa,za,5-7,,10.5,0,6.6,5.9,24.5,11.6
Okayama University,okayama-university,logo-jpg/a6b73044f00.jpg,501-600,Japan,jp,13-14,,0,0,9.3,10.9,25.9,12.9
Oklahoma State University,oklahoma-state-university,logo/91ba5b49f.png,501-600,United States,us,118-144,,0,0,9.3,5.6,26.3,15.9
Prince Sattam Bin Abdulaziz University,prince-sattam-bin-abdulaziz-university,logo/d52823abc.png,501-600,Saudi Arabia,sa,8,,0,0,0,0,38.8,16.7
Qatar University,qatar-university,logo/5dc87e8af.png,501-600,Qatar,qa,1,,0,0,14.7,2.9,27.6,13.5
Rush University,rush-university,logo/7c8b443d8.png,501-600,United States,us,118-144,,0,0,11.4,5,24.6,14.7
Saarland University,saarland-university,logo/c7b3c689c.png,501-600,Germany,de,32-36,,0,0,9.3,7.7,24.3,11.7
Saint Louis University,saint-louis-university,logo/fd492810c.png,501-600,United States,us,118-144,,0,9.2,6.6,6.7,20.8,12.1
Scuola Normale Superiore - Pisa,scuola-normale-superiore-pisa,logo-jpg/5ed9cf07300.jpg,501-600,Italy,it,18-24,,15.7,0,0,5.1,14.8,44
Shaanxi Normal University,shaanxi-normal-university,logo/22611416.png,501-600,China,cn,89-110,,0,0,11.4,1.4,30.5,11.7
Southwest University,southwest-university,logo/68012227.png,501-600,China,cn,89-110,,0,0,0,2.5,38.7,11.3
Southwestern University of Finance and Economics,southwestern-university-of-finance-and-economics,logo/84100177.png,501-600,China,cn,89-110,,0,0,6.6,,25,12.9
St George's - University of London,st-georges-university-of-london,logo-jpg/510c6082100.jpg,501-600,United Kingdom,gb,39-40,,0,0,11.4,3.2,18,34.2
Stockholm School of Economics,stockholm-school-of-economics,logo/fefeec3fc.png,501-600,Sweden,se,10,,0,14.6,0,,10,42.2
Tampere University,tampere-university,logo/49b7356c0.png,501-600,Finland,fi,5-6,,0,0,6.6,7.7,31,14.1
Tehran University of Medical Sciences,tehran-university-of-medical-sciences,logo/01b4294bc.png,501-600,Iran,ir,2,,0,0,0,3.2,36.1,15.6
Texas Tech University,texas-tech-university,logo/7872132b9.png,501-600,United States,us,118-144,,0,0,9.3,5.6,30.1,15.6
The City College of New York,the-city-college-of-new-york,logo/aa0b8f631.png,501-600,United States,us,118-144,,27.2,0,6.6,6.7,14.5,19.7
The University of Texas at Dallas,the-university-of-texas-at-dallas,logo/f4bd79613.png,501-600,United States,us,118-144,,12.8,0,0,12.1,23.5,20
The University of Texas at San Antonio,the-university-of-texas-at-san-antonio,logo/0b2ad8713.png,501-600,United States,us,118-144,,0,0,9.3,6.4,24.5,15.5
Thomas Jefferson University,thomas-jefferson-university,logo/de4a76b2c.png,501-600,United States,us,118-144,,0,0,6.6,4.2,25.6,27
Tianjin Medical University,tianjin-medical-university,logo/48683228.png,501-600,China,cn,89-110,,0,0,0,3.2,33.5,21.8
Tulane University,tulane-university,logo/9a8c0789e.png,501-600,United States,us,118-144,,0,0,6.6,8.8,26.8,13.9
The University of New Mexico - Albuquerque,the-university-of-new-mexico-albuquerque,logo/d7d1de5e4.png,501-600,United States,us,118-144,,0,0,0,12.2,29.9,13.3
Università Della Svizzera Italiana,universit-della-svizzera-italiana,logo/351d73d32.png,501-600,Switzerland,ch,8-9,,0,0,9.3,13.6,14.3,24.9
University of Alicante,university-of-alicante,logo/ecb99c53b.png,501-600,Spain,es,10-13,,0,0,9.3,7,24,15.5
University of Arkansas at Fayetteville,university-of-arkansas-at-fayetteville,logo/298ee7612.png,501-600,United States,us,118-144,,0,0,6.6,7.3,25.5,15.7
University of Bayreuth,university-of-bayreuth,logo/139a66e3f.png,501-600,Germany,de,32-36,,0,0,6.6,14.7,21,11.4
University of California-Merced,university-of-california-merced,logo/1282f8c2b.png,501-600,United States,us,118-144,,0,0,11.4,10.5,18,23.1
University of Catania,university-of-catania,logo/5482eede5.png,501-600,Italy,it,18-24,,0,0,9.3,4.1,28.5,17.2
University of Eastern Finland,university-of-eastern-finland,logo-jpg/161979ad200.jpg,501-600,Finland,fi,5-6,,0,0,6.6,6.4,28.7,13
University of Fribourg,university-of-fribourg,logo/1c18d27a3.png,501-600,Switzerland,ch,8-9,,0,0,14.7,6.2,18.9,18.9
University of Graz,university-of-graz,logo/c9baa2289.png,501-600,Austria,at,6-7,,12.8,0,6.6,7,19.4,18.6
University of Guelph,university-of-guelph,logo/a21571dd0.png,501-600,Canada,ca,19-22,,0,0,6.6,5,29,17.4
University of Johannesburg,university-of-johannesburg,logo/b1ecd730f.png,501-600,South Africa,za,5-7,,0,0,0,7,33.4,14.7
University of Konstanz,university-of-konstanz,logo/f7c03d40b.png,501-600,Germany,de,32-36,,0,0,6.6,16.9,20.6,11.8
University of KwaZulu-Natal,university-of-kwazulu-natal,logo/c071bca77.png,501-600,South Africa,za,5-7,,0,0,0,12.3,30.6,14.2
University of Maine,university-of-maine,logo/960e9c1c7.png,501-600,United States,us,118-144,,0,16,0,7.9,15.4,18.4
University of Navarra,university-of-navarra,logo/cd6325eac.png,501-600,Spain,es,10-13,,0,0,11.4,6.7,23.8,11.7
University of Nevada - Reno,university-of-nevada-reno,logo/90ef5381d.png,501-600,United States,us,118-144,,0,0,6.6,10.5,23.3,17.1
University of Nevada-Las Vegas,university-of-nevada-las-vegas-1,logo/e505d9c36.png,501-600,United States,us,118-144,,0,0,6.6,11.2,21.6,15.8
University of North Texas,university-of-north-texas,logo/3d568898f.png,501-600,United States,us,118-144,,0,0,9.3,6.1,26.7,17.2
University of Oklahoma - Oklahoma City,university-of-oklahoma-oklahoma-city,logo/708c8b6ba.png,501-600,United States,us,118-144,,0,0,11.4,3.7,18.5,27.6
University of Palermo,university-of-palermo,logo/9788bf08a.png,501-600,Italy,it,18-24,,0,0,6.6,4.1,29.3,16.2
University of Parma,university-of-parma,logo-jpg/f7d68d11c00.jpg,501-600,Italy,it,18-24,,0,0,11.4,1.4,25.4,18.3
University of Perugia,university-of-perugia,logo/561680e16.png,501-600,Italy,it,18-24,,0,0,6.6,5.6,27.1,19
University of Roma - Tor Vergata,university-of-roma-tor-vergata,logo/71a9fac11.png,501-600,Italy,it,18-24,,0,0,0,9.1,32.2,20
University of Rostock,university-of-rostock,logo/d936760b9.png,501-600,Germany,de,32-36,,0,0,9.3,13.5,21.4,11.6
University of Salamanca,university-of-salamanca,logo/6643f9877.png,501-600,Spain,es,10-13,,0,0,9.3,8.1,25.4,15.5
University of Sherbrooke,university-of-sherbrooke,logo-jpg/5746e099100.jpg,501-600,Canada,ca,19-22,,0,0,6.6,12,24.4,13.3
University of South Australia,university-of-south-australia,logo/5181997d8.png,501-600,Australia,au,25-26,,0,0,9.3,4.5,26.4,19.9
University of Strathclyde,university-of-strathclyde,logo/ef4e282ee.png,501-600,United Kingdom,gb,39-40,,0,0,6.6,6.8,27.6,18.2
University of Verona,university-of-verona,logo-jpg/9ec9254a300.jpg,501-600,Italy,it,18-24,,0,0,11.4,3.2,26.1,20.5
University of Vigo,university-of-vigo,logo-jpg/41326703500.jpg,501-600,Spain,es,10-13,,0,0,9.3,4.1,25.4,16.8
Vilnius University,vilnius-university,logo/75b7a4701.png,501-600,Lithuania,lt,1,,7.4,0,6.6,7.6,23.8,11.4
Wake Forest University,wake-forest-university,logo/1598033eb.png,501-600,United States,us,118-144,,0,0,9.3,2.9,28.8,12.2
Wenzhou Medical University,wenzhou-medical-university,logo/83187141.png,501-600,China,cn,89-110,,0,0,0,7.1,35.9,14.8
West Virginia University,west-virginia-university,logo/18ead989c.png,501-600,United States,us,118-144,,0,0,9.3,8.5,27.1,14
Westlake University,westlake-university,logo/59563fc40.png,501-600,China,cn,89-110,,0,0,9.3,15.2,17.4,10.7
Xi'an University of Technology,xian-university-of-technology,logo/41922592.png,501-600,China,cn,89-110,,0,0,6.6,0,34.2,14.5
Yeungnam University,yeungnam-university,logo/f65adb5e5.png,501-600,South Korea,kr,13,,0,0,13.2,1.4,28.8,17.2
Addis Ababa University,addis-ababa-university,logo/740bbb5f7.png,601-700,Ethiopia,et,1,,16.6,0,0,5.4,23,11.4
Ain Shams University,ain-shams-university,logo/9dfa977c3.png,601-700,Egypt,eg,2-4,,0,0,0,4.4,31.3,13.6
Alexandria University,alexandria-university,logo-jpg/1c2ac8c9400.jpg,601-700,Egypt,eg,2-4,,11.7,0,0,2.5,31,13.9
Amirkabir University of Technology,amirkabir-university-of-technology,logo/e887320e3.png,601-700,Iran,ir,3,,0,0,9.3,0,26.7,12.2
Asia University,asia-university,logo/52e499338.png,601-700,China-Taiwan,tw,6-10,,0,0,6.6,1.4,24.8,22.8
Auburn University,auburn-university,logo/ae923d5df.png,601-700,United States,us,145-157,,0,0,0,7,29.1,14.5
Bangor University,bangor-university,logo-jpg/4920618e000.jpg,601-700,United Kingdom,gb,41-45,,10.5,0,9.3,4.5,16.3,22
Baylor University,baylor-university,logo/231bcc96b.png,601-700,United States,us,145-157,,0,0,9.3,6.1,22.9,14.8
Beijing University of Posts and Telecommunications,beijing-university-of-posts-and-telecommunications,logo/15344334.png,601-700,China,cn,111-129,,0,0,9.3,0,31,13
Brescia University,brescia-university,logo/729a1f84b.png,601-700,Italy,it,25-31,,0,0,6.6,3.8,24,20.5
Chang Gung University,chang-gung-university,logo/5972c7637.png,601-700,China-Taiwan,tw,6-10,,0,0,0,2,32.7,23
Changzhou University,changzhou-university,logo/80008528.png,601-700,China,cn,111-129,,0,0,9.3,1.4,25.6,11.7
Charles Darwin University,charles-darwin-university,logo/f33175f52.png,601-700,Australia,au,27-28,,0,0,6.6,3.7,17.8,32.8
Chiang Mai University,chiang-mai-university,logo/6639a709b.png,601-700,Thailand,th,2-3,,0,0,6.6,4.1,28.6,12.8
Chiba University,chiba-university,logo/3a9c29fe2.png,601-700,Japan,jp,15-19,,0,0,0,10,26.9,13.2
China Medical University (Shenyang),china-medical-university-shenyang,logo/87682693.png,601-700,China,cn,111-129,,0,0,0,2,32.4,18.3
China University of Mining & Technology-Beijing,china-university-of-mining-and-technology-beijing,logo/61910568.png,601-700,China,cn,111-129,,0,0,6.6,0,28.6,17.4
Chongqing Medical University,chongqing-medical-university,logo/81855043.png,601-700,China,cn,111-129,,0,0,0,2,37,14.2
Chonnam National University,chonnam-national-university,logo/0ce486d80.png,601-700,South Korea,kr,14-18,,0,0,0,7.7,30.7,14.7
Clemson University,clemson-university,logo/a07c7ddc7.png,601-700,United States,us,145-157,,0,0,0,8.6,27.2,15.3
Czech University of Life Sciences Prague,czech-university-of-life-sciences-prague,logo-jpg/797a7cc7200.jpg,601-700,Czech Republic,cz,3-4,,0,0,6.6,3.5,20.1,23.8
Dalian Maritime University,dalian-maritime-university,logo/30113036.png,601-700,China,cn,111-129,,0,0,9.3,1.4,28,12.6
Edith Cowan University,edith-cowan-university,logo/cb71e8dc7.png,601-700,Australia,au,27-28,,0,0,6.6,2.5,23,23.7
