name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Concordia University,concordia-university,logo/bb19a48f5.png,401-500,Canada,ca,19-23,,0,0,7.2,7.6,24.3,12
Curtin University of Technology,curtin-university,logo/99e4b9934.png,401-500,Australia,au,17-19,,0,0,0,10.7,32,17.8
Dalian University of Technology,dalian-university-of-technology,logo/54289554.png,401-500,China,cn,17-28,,0,0,0,3.5,39.9,15.4
Drexel University,drexel-university,logo/7dddd2afc.png,401-500,United States,us,132-149,,0,0,7.2,7.5,27.9,16
Ecole National Superieure Mines - Paris,mines-paristech,logo/89e2588e7.png,401-500,France,fr,19-20,,14.1,25.1,0,3.7,8.4,13.1
Federal University of Rio Grande do Sul,federal-university-of-rio-grande-do-sul,logo/92d197a14.png,401-500,Brazil,br,6,,0,0,0,4.6,38.5,17.8
Hannover Medical School,hannover-medical-school,logo-jpg/8ca7c1eca00.jpg,401-500,Germany,de,31-38,,0,0,0,6.9,31.5,14.8
Indiana University-Purdue University at Indianapolis,indiana-university-purdue-university-at-indianapolis,logo/0d566a3be.png,401-500,United States,us,132-149,,0,0,0,9.3,37.8,12.4
Istanbul University,istanbul-university,logo/3405657ab.png,401-500,Turkey,tr,1,,14.1,0,0,3.8,34.5,16.5
Kanazawa University,kanazawa-university,logo/294f7949c.png,401-500,Japan,jp,16-20,,0,0,10.2,10.3,25.1,14.1
Kent State University,kent-state-university,logo/d11e987c0.png,401-500,United States,us,132-149,,0,0,10.2,13.1,22.5,14
King Abdullah University of Science and Technology,king-abdullah-university-of-science-and-technology,logo/aebd2c07c.png,401-500,Saudi Arabia,sa,4,,0,0,16.2,8.7,17.2,11.5
Kyung Hee University,kyung-hee-university,logo/4143a0002.png,401-500,South Korea,kr,8-11,,0,0,0,2.1,38.7,16.6
Kyungpook National University,kyungpook-national-university,logo-jpg/e8991aa3200.jpg,401-500,South Korea,kr,8-11,,0,0,0,3.3,34.8,16
La Trobe University,la-trobe-university,logo/8bd69d24a.png,401-500,Australia,au,17-19,,0,0,7.2,4,26.7,17.1
Lanzhou University,lanzhou-university,logo/84317715.png,401-500,China,cn,17-28,,0,0,0,4.9,35,15.7
Lehigh University,lehigh-university,logo/bde2d45be.png,401-500,United States,us,132-149,,0,0,12.4,10.5,18.1,16.1
London School of Hygiene and Tropical Medicine,london-school-of-hygiene-tropical-medicine,logo/44c92e762.png,401-500,United Kingdom,gb,34-37,,7.6,0,0,5.6,31.1,19.5
Massey University,massey-university,logo/e2b89e96d.png,401-500,New Zealand,nz,3-5,,0,0,10.2,4.2,25.3,14.6
Medical College of Wisconsin,medical-college-of-wisconsin,logo/572f5a817.png,401-500,United States,us,132-149,,0,0,7.2,7.1,26.4,11.1
Medical University of Graz,medical-university-of-graz,logo/e391440d1.png,401-500,Austria,at,4-7,,0,9.5,7.2,3.7,22.6,20.2
Medical University of Innsbruck,medical-university-of-innsbruck,logo/4b24413e0.png,401-500,Austria,at,4-7,,0,0,12.5,3,22.7,20.7
Nagasaki University,nagasaki-university,logo-jpg/99ca9793300.jpg,401-500,Japan,jp,16-20,,12,0,10.2,2.4,22.3,10.5
Nankai University,nankai-university,logo/44629152.png,401-500,China,cn,17-28,,0,0,0,9.4,35,12.8
National Central University,national-central-university,logo/875d8827c.png,401-500,China-Taiwan,tw,6-9,,0,0,0,7.8,30.4,17.3
National Sun Yat-Sen University,national-sun-yat-sen-university,logo/d1665b066.png,401-500,China-Taiwan,tw,6-9,,0,0,7.2,2.4,27,17.7
National Yang Ming University,national-yang-ming-university,logo/e545a6c3e.png,401-500,China-Taiwan,tw,6-9,,0,0,0,7.9,32.9,23.7
Niigata University,niigata-university,logo-jpg/b1982541a00.jpg,401-500,Japan,jp,16-20,,0,0,12.5,5.2,24.2,11.4
Osaka City University,osaka-city-university,logo/73588af0c.png,401-500,Japan,jp,16-20,,16,0,7.2,6.5,22.2,14
Peking Union Medical College,peking-union-medical-college,logo/81176996.png,401-500,China,cn,17-28,,0,0,0,10,30.7,14.8
Polytechnic University of Turin,polytechnic-university-of-turin,logo-jpg/145b9cd4f00.jpg,401-500,Italy,it,13-19,,0,0,14.5,1.5,26.6,18.9
Pusan National University,pusan-national-university,logo-jpg/05e77e46700.jpg,401-500,South Korea,kr,8-11,,0,0,0,5.3,34.6,14.8
South China University of Technology,south-china-university-of-technology,logo/69348939.png,401-500,China,cn,17-28,,0,0,0,5.3,35.1,12.8
Southeast University,southeast-university,logo/82819451.png,401-500,China,cn,17-28,,0,0,0,6.4,37.6,13
Southern Methodist University,southern-methodist-university,logo/f3ab12423.png,401-500,United States,us,132-149,,12,0,7.2,7.2,19.7,14.4
Stockholm School of Economics,stockholm-school-of-economics,logo/fefeec3fc.png,401-500,Sweden,se,11,,0,16.4,0,,8.7,36
Technical University of Braunschweig,technical-university-of-braunschweig,logo/1ab78ffa1.png,401-500,Germany,de,31-38,,13.1,0,7.2,9.2,21.7,12
Technical University of Lisbon,technical-university-of-lisbon,logo/4b05372d0.png,401-500,Portugal,pt,3-4,,0,0,0,5,34.1,15.8
Texas Tech University,texas-tech-university,logo/7872132b9.png,401-500,United States,us,132-149,,0,0,10.2,4.6,29.9,14
The Open University,the-open-university,logo-jpg/ad501b36300.jpg,401-500,United Kingdom,gb,34-37,,0,0,12.5,11.6,23.2,12.8
The University of Texas Medical Branch at Galveston,the-university-of-texas-medical-branch-at-galveston,logo/8cf0f7193.png,401-500,United States,us,132-149,,0,0,17.7,4.9,21.6,14.1
The University of Tokushima,the-university-of-tokushima,logo/7abd01cd9.png,401-500,Japan,jp,16-20,,0,0,10.2,8.7,19.8,13.6
Tianjin University,tianjin-university,logo/74813674.png,401-500,China,cn,17-28,,0,0,0,1.5,39.8,14.6
Tongji University,tongji-university,logo/39174907.png,401-500,China,cn,17-28,,0,0,0,4.2,39.6,12.3
University of Alaska - Fairbanks,university-of-alaska-fairbanks,logo/2e039f99b.png,401-500,United States,us,132-149,,0,0,14.5,10.4,19.3,15.2
University of Arkansas at Fayetteville,university-of-arkansas-at-fayetteville,logo/298ee7612.png,401-500,United States,us,132-149,,0,0,10.2,8,23.9,13
University of Bayreuth,university-of-bayreuth,logo/139a66e3f.png,401-500,Germany,de,31-38,,0,0,7.2,13.7,22,12.3
University of Bielefeld,bielefeld-university,logo/f6151fa61.png,401-500,Germany,de,31-38,,0,0,13.6,6.5,25,13.4
University of Bremen,university-of-bremen,logo/03ecf2289.png,401-500,Germany,de,31-38,,0,0,0,13.9,29.2,14.8
University of Canterbury,university-of-canterbury,logo/7717286a5.png,401-500,New Zealand,nz,3-5,,0,0,7.2,9.2,26,19.5
University of Chile,university-of-chile,logo/adca05d09.png,401-500,Chile,cl,1-2,,7.6,0,0,8.1,31.6,15.1
University of Coimbra,university-of-coimbra,logo/7d6ada42c.png,401-500,Portugal,pt,3-4,,0,0,0,6.4,32.5,15.2
University of Duisburg-Essen,university-of-duisburg-essen-1,logo/ba06426ae.png,401-500,Germany,de,31-38,,0,0,7.2,9,29.3,14.4
University of Eastern Finland,university-of-eastern-finland,logo-jpg/161979ad200.jpg,401-500,Finland,fi,4-5,,0,0,7.2,5,28.9,13.8
University of Essex,university-of-essex,logo/1eaab60d0.png,401-500,United Kingdom,gb,34-37,,20,0,7.2,0,21.2,19.3
University of Ferrara,university-of-ferrara,logo/bc02ceb50.png,401-500,Italy,it,13-19,,0,0,10.2,6.9,23.8,19.3
University of Graz,university-of-graz,logo/c9baa2289.png,401-500,Austria,at,4-7,,7.6,9.5,0,7.2,19.3,16.1
University of Haifa,university-of-haifa,logo/391929002.png,401-500,Israel,il,7,,0,0,7.2,7.4,25.4,12.6
University of Hannover,leibniz-university-hannover,logo/1c84e8f45.png,401-500,Germany,de,31-38,,0,0,7.2,11.3,24.7,12.9
University of Idaho,university-of-idaho,logo/b4f702784.png,401-500,United States,us,132-149,,0,0,10.2,9.4,19.1,13.3
University of Jena,university-of-jena,logo/8e04e3dbe.png,401-500,Germany,de,31-38,,0,0,0,7.3,34.1,16
University of Jyvaskyla,university-of-jyvaskyla,logo/9494f2957.png,401-500,Finland,fi,4-5,,0,0,7.2,7.9,24.7,12.3
University of KwaZulu-Natal,university-of-kwazulu-natal,logo/c071bca77.png,401-500,South Africa,za,3,,0,0,7.2,5.4,29.3,14
University of Ljubljana,university-of-ljubljana,logo/80e7fc5ba.png,401-500,Slovenia,si,1,,0,0,0,4,35.7,13.4
University of Malaya,university-of-malaya,logo/baa2b4f77.png,401-500,Malaysia,my,1,,0,0,0,3.3,37.4,17.2
University of Maryland - Baltimore County,university-of-maryland-baltimore-county,logo/3ff2a8af8.png,401-500,United States,us,132-149,,0,0,12.5,7.4,18.2,14.6
University of Milan - Bicocca,university-of-milano-bicocca,logo-jpg/b412ab39400.jpg,401-500,Italy,it,13-19,,0,0,0,6.7,29.4,19
University of Nebraska Medical Center,university-of-nebraska-medical-center,logo/b7f66c7e9.png,401-500,United States,us,132-149,,0,0,16.2,6.9,22.7,13.6
University of New Hampshire - Durham,university-of-new-hampshire,logo/b88720b82.png,401-500,United States,us,132-149,,0,0,14.5,10.6,21.3,14.7
University of Palermo,university-of-palermo,logo/9788bf08a.png,401-500,Italy,it,13-19,,0,0,12.5,3.3,26.9,13.5
University of Pavia,university-of-pavia,logo/2e32ad78d.png,401-500,Italy,it,13-19,,0,0,0,6.7,30.7,18
University of Quebec,university-of-quebec,logo/24abe9d33.png,401-500,Canada,ca,19-23,,0,0,0,10.2,34.6,16.5
University of Rennes 1,university-of-rennes-1,logo/8143e1d2c.png,401-500,France,fr,19-20,,0,0,7.2,11.4,28,11
University of Roma - Tor Vergata,university-of-roma-tor-vergata,logo/71a9fac11.png,401-500,Italy,it,13-19,,0,0,0,11.3,33,17.8
University of Sherbrooke,university-of-sherbrooke,logo-jpg/5746e099100.jpg,401-500,Canada,ca,19-23,,0,0,7.2,9.6,24.1,11.4
University of Surrey,university-of-surrey,logo/bacc77614.png,401-500,United Kingdom,gb,34-37,,0,0,7.2,4.2,26,16.9
University of Szeged,university-of-szeged,logo-jpg/26a33547500.jpg,401-500,Hungary,hu,2,,0,13.4,7.2,5.5,21.2,12.2
University of Technology - Sydney,university-of-technology-sydney,logo/1778c7bfd.png,401-500,Australia,au,17-19,,0,0,14.5,2.4,26.1,17.2
University of Tehran,university-of-tehran,logo/d58a4ccbc.png,401-500,Iran,ir,1,,13.1,0,0,0,37.3,17.6
University of the Basque Country,university-of-the-basque-country,logo/11b34e191.png,401-500,Spain,es,9-10,,0,0,7.2,6.5,33,11.8
University of Tromso,university-of-tromso,logo/ad62116a7.png,401-500,Norway,no,4,,0,0,10.2,6.3,24,14.8
University of Wyoming,university-of-wyoming,logo/23ff65b3f.png,401-500,United States,us,132-149,,0,0,7.2,14.6,22.4,15.4
University of Zagreb,university-of-zagreb,logo/e5217fb84.png,401-500,Croatia,hr,1,,0,0,0,4.4,34.1,15.8
University of Zaragoza,university-of-zaragoza,logo-jpg/46f672da900.jpg,401-500,Spain,es,9-10,,0,0,5.1,2.1,33.7,12.3
Utah State University,utah-state-university,logo/6a8b4ebd9.png,401-500,United States,us,132-149,,0,0,7.2,9.6,24.7,13.7
Victoria University of Wellington,victoria-university-of-wellington,logo/74ea13be8.png,401-500,New Zealand,nz,3-5,,12,0,0,7.4,24,16.9
Vienna University of Technology,vienna-university-of-technology,logo/bf088949a.png,401-500,Austria,at,4-7,,0,0,0,9.8,27.9,21.1
Wuhan University,wuhan-university,logo/46182017.png,401-500,China,cn,17-28,,0,0,0,2.6,39.3,10.8
Xiamen University,xiamen-university,logo/14008229.png,401-500,China,cn,17-28,,0,0,1,8.2,35.8,12.5
York University,york-university,logo/eab17c4cf.png,401-500,Canada,ca,19-23,,0,0,0,10.5,30.3,11.8
